equipment_id,bank_id,equipment_type,manufacturer,model,timestamp,health_score,status
EQ-284697-PIA-01,284697,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.1,OK
EQ-284734-PIA-01,284734,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.7,OK
EQ-2859-PIA-01,2859,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.1,OK
EQ-281537-PIA-01,281537,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.2,OK
EQ-281738-PIA-01,281738,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.8,OK
EQ-281745-PIA-01,281745,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.8,OK
EQ-284577-PIA-01,284577,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,84.9,Watch
EQ-284698-PIA-01,284698,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.5,OK
EQ-2869-PIA-01,2869,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.8,OK
EQ-280901-PIA-01,280901,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.0,OK
EQ-281320-PIA-01,281320,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.4,OK
EQ-284588-PIA-01,284588,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.7,OK
EQ-284664-PIA-01,284664,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.4,OK
EQ-280763-PIA-01,280763,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,94.0,OK
EQ-28109-PIA-01,28109,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.9,OK
EQ-28112-PIA-01,28112,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.7,OK
EQ-28113-PIA-01,28113,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.1,OK
EQ-281516-PIA-01,281516,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.9,OK
EQ-281517-PIA-01,281517,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.9,OK
EQ-281521-PIA-01,281521,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.7,OK
EQ-281524-PIA-01,281524,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.1,OK
EQ-281530-PIA-01,281530,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.0,OK
EQ-281536-PIA-01,281536,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.5,OK
EQ-283736-PIA-01,283736,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.0,OK
EQ-284218-PIA-01,284218,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.0,OK
EQ-284220-PIA-01,284220,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,93.1,OK
EQ-284690-PIA-01,284690,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.9,OK
EQ-284699-PIA-01,284699,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.1,OK
EQ-284760-PIA-01,284760,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,93.8,OK
EQ-285219-PIA-01,285219,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.6,OK
EQ-285323-PIA-01,285323,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.9,OK
EQ-2801-PIA-01,2801,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.1,OK
EQ-280623-PIA-01,280623,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.8,OK
EQ-2808-PIA-01,2808,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.0,OK
EQ-281595-PIA-01,281595,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,94.3,OK
EQ-282630-PIA-01,282630,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.7,OK
EQ-282820-PIA-01,282820,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.9,OK
EQ-2834-PIA-01,2834,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,92.0,OK
EQ-284681-PIA-01,284681,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.4,OK
EQ-284682-PIA-01,284682,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,93.4,OK
EQ-284683-PIA-01,284683,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,85.3,OK
EQ-284684-PIA-01,284684,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.1,OK
EQ-284685-PIA-01,284685,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,84.7,Watch
EQ-284686-PIA-01,284686,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,85.0,OK
EQ-284687-PIA-01,284687,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.3,OK
EQ-284688-PIA-01,284688,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,84.9,Watch
EQ-284689-PIA-01,284689,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.4,OK
EQ-284736-PIA-01,284736,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.3,OK
EQ-285328-PIA-01,285328,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.1,OK
EQ-2867-PIA-01,2867,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.3,OK
EQ-2877-PIA-01,2877,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.7,OK
EQ-2892-PIA-01,2892,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.3,OK
EQ-281307-PIA-01,281307,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.5,OK
EQ-281310-PIA-01,281310,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.3,OK
EQ-281311-PIA-01,281311,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,93.1,OK
EQ-282645-PIA-01,282645,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.7,OK
EQ-283794-PIA-01,283794,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.5,OK
EQ-284556-PIA-01,284556,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.0,OK
EQ-2872-PIA-01,2872,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.6,OK
EQ-2922-PIA-01,2922,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.9,OK
EQ-28144-PIA-01,28144,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.3,OK
EQ-281541-PIA-01,281541,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,84.8,Watch
EQ-281545-PIA-01,281545,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.3,OK
EQ-281552-PIA-01,281552,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.4,OK
EQ-281573-PIA-01,281573,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,94.0,OK
EQ-281577-PIA-01,281577,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.5,OK
EQ-282631-PIA-01,282631,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,93.9,OK
EQ-282632-PIA-01,282632,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.0,OK
EQ-282821-PIA-01,282821,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.3,OK
EQ-282823-PIA-01,282823,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.6,OK
EQ-284099-PIA-01,284099,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.1,OK
EQ-284327-PIA-01,284327,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.2,OK
EQ-284353-PIA-01,284353,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.8,OK
EQ-284445-PIA-01,284445,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.6,OK
EQ-284700-PIA-01,284700,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.4,OK
EQ-284966-PIA-01,284966,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.1,OK
EQ-2850-PIA-01,2850,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.8,OK
EQ-285057-PIA-01,285057,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.2,OK
EQ-2904-PIA-01,2904,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,86.1,OK
EQ-280923-PIA-01,280923,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.2,OK
EQ-281317-PIA-01,281317,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.4,OK
EQ-281588-PIA-01,281588,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.9,OK
EQ-281604-PIA-01,281604,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.5,OK
EQ-281640-PIA-01,281640,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.1,OK
EQ-2817-PIA-01,2817,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.7,OK
EQ-283481-PIA-01,283481,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.9,OK
EQ-283601-PIA-01,283601,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.9,OK
EQ-283726-PIA-01,283726,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.2,OK
EQ-284590-PIA-01,284590,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.1,OK
EQ-284597-PIA-01,284597,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.1,OK
EQ-2846-PIA-01,2846,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.9,OK
EQ-284691-PIA-01,284691,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.3,OK
EQ-284701-PIA-01,284701,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.2,OK
EQ-284733-PIA-01,284733,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.4,OK
EQ-284793-PIA-01,284793,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.9,OK
EQ-285327-PIA-01,285327,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.1,OK
EQ-2923-PIA-01,2923,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.6,OK
EQ-2924-PIA-01,2924,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.5,OK
EQ-2929-PIA-01,2929,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,87.7,OK
EQ-2931-PIA-01,2931,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,88.5,OK
EQ-2804-PIA-01,2804,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.8,OK
EQ-280437-PIA-01,280437,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.3,OK
EQ-280458-PIA-01,280458,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,84.6,Watch
EQ-280626-PIA-01,280626,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.4,OK
EQ-28108-PIA-01,28108,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.0,OK
EQ-28148-PIA-01,28148,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.8,OK
EQ-2815-PIA-01,2815,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.6,OK
EQ-281696-PIA-01,281696,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.2,OK
EQ-282633-PIA-01,282633,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.1,OK
EQ-282634-PIA-01,282634,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.4,OK
EQ-282635-PIA-01,282635,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.2,OK
EQ-283750-PIA-01,283750,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,91.7,OK
EQ-283782-PIA-01,283782,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.1,OK
EQ-283802-PIA-01,283802,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.6,OK
EQ-283869-PIA-01,283869,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.3,OK
EQ-283940-PIA-01,283940,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.4,OK
EQ-284227-PIA-01,284227,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.2,OK
EQ-284233-PIA-01,284233,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.1,OK
EQ-284414-PIA-01,284414,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.4,OK
EQ-284557-PIA-01,284557,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.8,OK
EQ-2847-PIA-01,2847,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,93.4,OK
EQ-284702-PIA-01,284702,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,85.9,OK
EQ-284703-PIA-01,284703,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.9,OK
EQ-284705-PIA-01,284705,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.1,OK
EQ-284767-PIA-01,284767,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,85.1,OK
EQ-284939-PIA-01,284939,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,94.8,OK
EQ-2880-PIA-01,2880,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,92.4,OK
EQ-2884-PIA-01,2884,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.8,OK
EQ-2887-PIA-01,2887,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.4,OK
EQ-2897-PIA-01,2897,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.8,OK
EQ-2914-PIA-01,2914,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.6,OK
EQ-2935-PIA-01,2935,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.9,OK
EQ-280747-PIA-01,280747,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.0,OK
EQ-28118-PIA-01,28118,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.9,OK
EQ-28119-PIA-01,28119,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.6,OK
EQ-28121-PIA-01,28121,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.2,OK
EQ-281565-PIA-01,281565,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.6,OK
EQ-281704-PIA-01,281704,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,88.2,OK
EQ-281707-PIA-01,281707,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.0,OK
EQ-281710-PIA-01,281710,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.0,OK
EQ-281715-PIA-01,281715,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.1,OK
EQ-281719-PIA-01,281719,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.2,OK
EQ-281742-PIA-01,281742,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.1,OK
EQ-283320-PIA-01,283320,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.1,OK
EQ-283364-PIA-01,283364,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.1,OK
EQ-2836-PIA-01,2836,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,92.0,OK
EQ-284038-PIA-01,284038,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,85.7,OK
EQ-285222-PIA-01,285222,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.8,OK
EQ-2910-PIA-01,2910,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.7,OK
EQ-2802-PIA-01,2802,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,85.7,OK
EQ-28145-PIA-01,28145,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.4,OK
EQ-281759-PIA-01,281759,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.4,OK
EQ-281766-PIA-01,281766,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,90.3,OK
EQ-281769-PIA-01,281769,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.2,OK
EQ-282637-PIA-01,282637,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,93.3,OK
EQ-284337-PIA-01,284337,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.3,OK
EQ-284440-PIA-01,284440,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.8,OK
EQ-284573-PIA-01,284573,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.5,OK
EQ-284605-PIA-01,284605,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.5,OK
EQ-284704-PIA-01,284704,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.2,OK
EQ-284735-PIA-01,284735,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,86.4,OK
EQ-285085-PIA-01,285085,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.3,OK
EQ-285100-PIA-01,285100,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,94.1,OK
EQ-2900-PIA-01,2900,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.8,OK
EQ-2919-PIA-01,2919,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.5,OK
EQ-2932-PIA-01,2932,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.8,OK
EQ-2806-PIA-01,2806,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,88.9,OK
EQ-2807-PIA-01,2807,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,87.4,OK
EQ-28140-PIA-01,28140,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,90.6,OK
EQ-281770-PIA-01,281770,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,94.6,OK
EQ-281773-PIA-01,281773,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,90.8,OK
EQ-281774-PIA-01,281774,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,85.9,OK
EQ-2824-PIA-01,2824,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.0,OK
EQ-283362-PIA-01,283362,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,85.6,OK
EQ-2835-PIA-01,2835,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,86.7,OK
EQ-284165-PIA-01,284165,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,89.7,OK
EQ-284668-PIA-01,284668,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,94.2,OK
EQ-284768-PIA-01,284768,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,91.1,OK
EQ-2906-PIA-01,2906,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,93.1,OK
EQ-3007-PIA-01,3007,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,91.4,OK
EQ-284487-PIA-01,284487,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,87.8,OK
EQ-3002-PIA-01,3002,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,90.1,OK
EQ-3005-PIA-01,3005,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.5,OK
EQ-284528-PIA-01,284528,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,92.9,OK
EQ-3006-PIA-01,3006,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.9,OK
EQ-12102-PIA-01,12102,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,88.1,OK
EQ-12104-PIA-01,12104,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,86.7,OK
EQ-3003-PIA-01,3003,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,89.0,OK
EQ-3010-PIA-01,3010,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,91.9,OK
EQ-3013-PIA-01,3013,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,90.0,OK
EQ-3012-PIA-01,3012,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.3,OK
EQ-3008-PIA-01,3008,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,87.9,OK
EQ-12105-PIA-01,12105,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,85.8,OK
EQ-283359-PIA-01,283359,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,89.3,OK
EQ-284403-PIA-01,284403,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,89.5,OK
EQ-4068-PIA-01,4068,Platelet incubator with agitator,Thermo Fisher,Forma 3911,2026-08-21T00:00:00,91.8,OK
EQ-282460-PIA-01,282460,Platelet incubator with agitator,Helmer,PC2200i,2026-08-21T00:00:00,89.5,OK
EQ-283357-PIA-01,283357,Platelet incubator with agitator,Remi,RPA-100,2026-08-21T00:00:00,86.3,OK
EQ-4001-PIA-01,4001,Platelet incubator with agitator,Labtop,LPI-12,2026-08-21T00:00:00,88.7,OK
EQ-4031-PIA-01,4031,Platelet incubator with agitator,Terumo BCT,Trima Storage Console,2026-08-21T00:00:00,87.8,OK
