bank_id,state,district,facility_tier,district_bank_count,state_bank_count,capacity_proxy,dengue_monsoon_multiplier,facility_demand_multiplier,discard_target,regional_calibration_source
2900,Andhra Pradesh,West Godavari,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282637,Andhra Pradesh,West Godavari,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281306,Andhra Pradesh,Ananthapuramu,district_center,14,405,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283968,Andhra Pradesh,NTR,urban_referral,26,405,4.456,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281307,Andhra Pradesh,Sri Sathya Sai,district_center,8,405,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283726,Andhra Pradesh,Tirupati,urban_referral,21,405,4.251,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282635,Andhra Pradesh,Visakhapatnam,urban_referral,32,405,4.657,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282636,Andhra Pradesh,Nandyal,urban_referral,15,405,3.933,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280458,Andhra Pradesh,Visakhapatnam,urban_referral,32,405,7.296,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283845,Andhra Pradesh,Kurnool,urban_referral,22,405,4.295,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282633,Andhra Pradesh,Visakhapatnam,urban_referral,32,405,4.657,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282634,Andhra Pradesh,Visakhapatnam,metro_tertiary_hub,32,405,9.26,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
281545,Andhra Pradesh,Srikakulam,urban_referral,19,405,4.156,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283601,Andhra Pradesh,Tirupati,urban_referral,21,405,4.251,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282631,Andhra Pradesh,Srikakulam,urban_referral,19,405,6.353,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283963,Andhra Pradesh,NTR,urban_referral,26,405,4.456,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283962,Andhra Pradesh,NTR,urban_referral,26,405,4.456,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282632,Andhra Pradesh,Srikakulam,urban_referral,19,405,4.156,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281661,Andhra Pradesh,Anakapalli,district_center,8,405,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
282630,Andhra Pradesh,Sri Potti Sriramulu Nellore,urban_referral,21,405,4.251,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281541,Andhra Pradesh,Srikakulam,urban_referral,19,405,4.156,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2907,Andhra Pradesh,Kakinada,urban_referral,18,405,4.104,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2906,Andhra Pradesh,Y.S.R.,metro_tertiary_hub,13,405,7.104,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
2904,Andhra Pradesh,Srikakulam,urban_referral,19,405,5.765,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2903,Andhra Pradesh,Kurnool,urban_referral,22,405,4.295,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285085,Andhra Pradesh,West Godavari,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2901,Andhra Pradesh,Chittoor,urban_referral,9,405,5.86,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282628,Andhra Pradesh,NTR,urban_referral,26,405,4.456,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282626,Andhra Pradesh,Guntur,urban_referral,17,405,4.744,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281537,Andhra Pradesh,Parvathipuram Manyam,district_center,6,405,2.866,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
284926,Andhra Pradesh,Eluru,district_center,14,405,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
2910,Andhra Pradesh,Vizianagaram,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282624,Andhra Pradesh,Palnadu,urban_referral,15,405,3.933,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281656,Andhra Pradesh,Anakapalli,district_center,8,405,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
281536,Andhra Pradesh,Prakasam,urban_referral,18,405,4.104,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282622,Andhra Pradesh,Guntur,urban_referral,17,405,5.437,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283954,Andhra Pradesh,Kurnool,urban_referral,22,405,4.295,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
282620,Andhra Pradesh,Ananthapuramu,district_center,14,405,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
281773,Andhra Pradesh,Y.S.R.,district_center,13,405,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
281774,Andhra Pradesh,Y.S.R.,district_center,13,405,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
2919,Andhra Pradesh,West Godavari,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281771,Andhra Pradesh,Annamayya,district_center,7,405,2.999,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
281772,Andhra Pradesh,Annamayya,district_center,7,405,2.999,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
281530,Andhra Pradesh,Prakasam,urban_referral,18,405,4.104,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281770,Andhra Pradesh,Y.S.R.,district_center,13,405,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
2914,Andhra Pradesh,Visakhapatnam,urban_referral,32,405,4.657,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2913,Andhra Pradesh,Nandyal,urban_referral,15,405,5.031,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
285097,Andhra Pradesh,NTR,urban_referral,26,405,4.456,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
280437,Andhra Pradesh,Visakhapatnam,urban_referral,32,405,4.657,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2922,Andhra Pradesh,Sri Sathya Sai,district_center,8,405,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
281768,Andhra Pradesh,Eluru,district_center,14,405,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
2801,Andhra Pradesh,Sri Potti Sriramulu Nellore,urban_referral,21,405,4.251,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281769,Andhra Pradesh,West Godavari,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281524,Andhra Pradesh,Prakasam,urban_referral,18,405,4.104,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281766,Andhra Pradesh,West Godavari,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281521,Andhra Pradesh,Prakasam,urban_referral,18,405,4.104,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283940,Andhra Pradesh,Visakhapatnam,urban_referral,32,405,4.657,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281640,Andhra Pradesh,Tirupati,urban_referral,21,405,4.251,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2808,Andhra Pradesh,Sri Potti Sriramulu Nellore,urban_referral,21,405,4.251,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2929,Andhra Pradesh,Tirupati,urban_referral,21,405,6.043,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2807,Andhra Pradesh,Y.S.R.,district_center,13,405,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
2806,Andhra Pradesh,Y.S.R.,district_center,13,405,3.559,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
2927,Andhra Pradesh,Guntur,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2804,Andhra Pradesh,Visakhapatnam,urban_referral,32,405,4.657,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2924,Andhra Pradesh,Tirupati,urban_referral,21,405,5.86,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2803,Andhra Pradesh,Eluru,urban_referral,14,405,5.814,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2923,Andhra Pradesh,Tirupati,urban_referral,21,405,5.35,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2802,Andhra Pradesh,West Godavari,urban_referral,17,405,5.437,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281759,Andhra Pradesh,West Godavari,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281517,Andhra Pradesh,Prakasam,urban_referral,18,405,4.104,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281518,Andhra Pradesh,Bapatla,district_center,12,405,3.485,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
2811,Andhra Pradesh,Anakapalli,district_center,8,405,3.117,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
283814,Andhra Pradesh,Annamayya,urban_referral,7,405,4.338,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2932,Andhra Pradesh,West Godavari,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281516,Andhra Pradesh,Prakasam,urban_referral,18,405,4.104,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2931,Andhra Pradesh,Tirupati,urban_referral,21,405,4.251,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281755,Andhra Pradesh,East Godavari,urban_referral,16,405,3.993,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2810,Andhra Pradesh,Guntur,urban_referral,17,405,4.05,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2930,Andhra Pradesh,East Godavari,urban_referral,16,405,3.993,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281752,Andhra Pradesh,Eluru,district_center,14,405,3.628,1.166,0.92,0.19,India public literature pattern mapped by facility tier and dengue-prone state
2817,Andhra Pradesh,Tirupati,urban_referral,21,405,4.251,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2938,Andhra Pradesh,Kurnool,urban_referral,22,405,4.295,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2937,Andhra Pradesh,Kurnool,urban_referral,22,405,4.295,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2815,Andhra Pradesh,Visakhapatnam,metro_tertiary_hub,32,405,8.052,1.166,1.42,0.13,India public literature pattern mapped by facility tier and dengue-prone state
2935,Andhra Pradesh,Visakhapatnam,urban_referral,32,405,4.657,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
2934,Andhra Pradesh,East Godavari,urban_referral,16,405,3.993,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
284736,Andhra Pradesh,Sri Potti Sriramulu Nellore,urban_referral,21,405,4.251,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
283889,Andhra Pradesh,East Godavari,urban_referral,16,405,5.939,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
281588,Andhra Pradesh,Tirupati,urban_referral,21,405,4.251,1.166,1.16,0.16,India public literature pattern mapped by facility tier and dengue-prone state
